name,brand,category,subcategory,oliveyoung_id,oliveyoung_rank,source_url,raw_ingredients_text
니들리 마일드 효소 클렌징 파우더,니들리,cleansing,cleansing,A000000242464,16,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000242464&dispCatNo=100000100100007&trackingCd=Cat100000100100007_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%95%84%EB%A7%81&%EC%8A%A4%ED%81%AC%EB%9F%BD_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=21,"옥수수전분,소듐코코일이세티오네이트,소듐라우로일글루타메이트,하이드록시프로필스타치포스페이트,다이글리세린,알란토인,브로멜라인(3,134ppm),정제수,말토덱스트린,스쿠알란,살리실릭애씨드(10ppm),글라이콜릭애씨드,트리리프솝베리열매추출물,원지뿌리추출물,모하비유카뿌리추출물,비누풀잎/뿌리추출물,1,2-헥산다이올."
휩드 비건 팩스크럽,휩드,cleansing,cleansing,A000000211371,17,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000211371&dispCatNo=100000100100007&trackingCd=Cat100000100100007_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%95%84%EB%A7%81&%EC%8A%A4%ED%81%AC%EB%9F%BD_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=22,"정제수, 마이크로크리스탈린셀룰로오스, 글리세린, 소듐C14-16올레핀설포네이트, 아크릴레이트코폴리머, 소듐코코일이세티오네이트, 라우릴베타인, 알지닌, 향료, 하이드록시아세토페논, 소듐클로라이드, 1,2-헥산다이올, 베타인, 헥사데센, 테트라데센, 다이소듐이디티에이, 에틸헥실글리세린, 인도멀구슬나무꽃추출물, 홀리바질잎추출물, 인도멀구슬나무잎추출물, 울금뿌리추출물, 참산호말추출물, 시트릭애씨드, 병풀추출물, 라임추출물, 부틸렌글라이콜, 카프릴로일살리실릭애씨드, 나이아신아마이드, 아보카도오일, 하이드로제네이티드레시틴, 세라마이드엔피, 리모넨, 리날룰, 하이드록시시트로넬알, 알파-아이소메틸아이오논"
싸이닉 퍼펙트필링젤,싸이닉,cleansing,cleansing,A000000000150,18,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000000150&dispCatNo=100000100100007&trackingCd=Cat100000100100007_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%95%84%EB%A7%81&%EC%8A%A4%ED%81%AC%EB%9F%BD_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=23,"정제수, 다이프로필렌글라이콜, 셀룰로오스, 1,2-헥산다이올, 베타인, 빌베리열매추출물, 사탕수수추출물, 레몬추출물, 오렌지추출물, 설탕단풍추출물, 알란토인, 판테놀, 소듐하이알루로네이트, 프로테아제, 글리세린, 드럼스틱씨오일, 세라마이드엔피, 피토스핑고신, 병풀추출물, 하이드로제네이티드레시틴, 카보머, 트로메타민, 에틸헥실글리세린, 다이소듐이디티에이"
바이오힐 보 세라마이드 아쿠아 토닝 필링 젤,바이오힐,cleansing,cleansing,A000000165068,19,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000165068&dispCatNo=100000100100007&trackingCd=Cat100000100100007_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%95%84%EB%A7%81&%EC%8A%A4%ED%81%AC%EB%9F%BD_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=24,"정제수, 셀룰로오스, 글리세린, 프로판다이올, 부틸렌글라이콜, 1,2-헥산다이올, 베타인, 사카라이드아이소머레이트, 트로메타민, 카보머, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 폴리아크릴레이트크로스폴리머-6, C12-14파레스-12, 에틸헥실글리세린, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 다이소듐이디티에이, 소듐시트레이트, 시트릭애씨드, 카프릴릭/카프릭트라이글리세라이드, 세라마이드엔피(10ppm), 하이드로제네이티드레시틴, 나이아신아마이드, 글루코노락톤, 아스코빌글루코사이드, 알부틴, 자일리틸글루코사이드, 안하이드로자일리톨, 토코페롤, 자일리톨, 하이드롤라이즈드콜라겐"
아리얼 더 퍼펙트 클렌징 티슈,아리얼,cleansing,cleansing,A000000146512,1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000146512&dispCatNo=100000100100008&trackingCd=Cat100000100100008_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%8B%B0%EC%8A%88/%ED%8C%A8%EB%93%9C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=1,"정제수, 올리브오일피이지-8에스터, 부틸렌글라이콜, 다이프로필렌글라이콜, 피이지-7글리세릴코코에이트, 카프릴릴글라이콜, 피이지-60하이드로제네이티드캐스터오일, 세틸피리디늄클로라이드, 리모넨, 코카미도프로필피지-다이모늄클로라이드포스페이트, 시트릭애씨드, 다이소듐이디티에이, 베르가모트오일, 구주소나무잎오일, 라임전초오일, 유칼립투스잎오일, 리날룰, 레몬껍질오일, 시트랄, 소듐시트레이트, 해바라기씨오일, 글리세린, 미네랄워터, 오렌지껍질오일, 1,2-헥산다이올, 페녹시에탄올, 얼룩파인애플추출물, 매실추출물, 마트리카리아꽃추출물, 락토바실러스/호박발효추출물, 율무씨추출물, 파파인, 까무까무열매추출물, 에틸헥실글리세린, 브로멜라인"
비페스타 클렌징티슈 세럼 모이스트,비페스타,cleansing,cleansing,A000000013305,2,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000013305&dispCatNo=100000100100008&trackingCd=Cat100000100100008_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%8B%B0%EC%8A%88/%ED%8C%A8%EB%93%9C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=2,"정제수, 에탄올, 글리세린, 피이지-7글리세릴코코에이트, 피이지-32, 피이지-6, 피이지-6카프릴릭/카프릭글리세라이즈, 페녹시에탄올, 메틸파라벤, 폴리글리세릴-3카프릴레이트, 폴리글리세릴-6다이카프레이트, 소듐시트레이트, 소듐스테아로일글루타메이트, 다이소듐이디티에이, 나이아신아마이드, 시트릭애씨드, 다이하이드록시프로필알지닌에이치씨엘, 하이드록시프로필트라이모늄하이알루로네이트"
비페스타 클렌징티슈 브라이트닝,비페스타,cleansing,cleansing,A000000147835,3,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000147835&dispCatNo=100000100100008&trackingCd=Cat100000100100008_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%8B%B0%EC%8A%88/%ED%8C%A8%EB%93%9C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=3,"정제수, 에탄올, 글리세린, 피이지-7글리세릴코코에이트, 피이지-6카프릴릭/카프릭글리세라이즈, 페녹시에탄올, 메틸파라벤, 폴리글리세릴-3카프릴레이트, 폴리글리세릴-6다이카프레이트, 소듐시트레이트, 소듐스테아로일글루타메이트, 다이소듐이디티에이, 시트릭애씨드, 락틱애씨드, 다이소듐아스코빌설페이트"
포인트앤 딥 클린 올킬 클렌징티슈,포인트앤,cleansing,cleansing,A000000213922,4,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000213922&dispCatNo=100000100100008&trackingCd=Cat100000100100008_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%8B%B0%EC%8A%88/%ED%8C%A8%EB%93%9C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=4,"정제수, 메틸프로판다이올, 폴리글리세릴-4카프레이트, 폴록사머184, 카프릴릭/카프릭트라이글리세라이드, 아이소프로필미리스테이트, 다이소듐이디티에이, 소듐벤조에이트, 라우릴피리디늄클로라이드, 하이드록시아세토페논, 부틸렌글라이콜, 시트릭애씨드, 해수, 온천수, 탄산수, 드럼스틱씨오일, 라벤더오일, 1,2-헥산다이올, 로즈마리잎오일, 해바라기씨오일, 소듐바이카보네이트, 소듐하이알루로네이트, 글리세린, 레몬껍질오일, 유칼립투스잎오일, 살비아오일, 펜틸렌글라이콜, 카프릴릴글라이콜, 에틸헥실글리세린"
아리얼 더 퍼펙트 클렌징 티슈,아리얼,cleansing,cleansing,A000000147672,5,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000147672&dispCatNo=100000100100008&trackingCd=Cat100000100100008_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%8B%B0%EC%8A%88/%ED%8C%A8%EB%93%9C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=5,"정제수, 올리브오일피이지-8에스터, 부틸렌글라이콜, 다이프로필렌글라이콜, 피이지-7글리세릴코코에이트, 해바라기씨오일, 율무씨추출물, 얼룩파인애플추출물, 매실추출물, 브로멜라인, 락토바실러스/호박발효추출물, 까무까무열매추출물, 마트리카리아꽃추출물, 미네랄워터, 파파인, 피이지-60하이드로제네이티드캐스터오일, 세틸피리디늄클로라이드 , 카프릴릴글라이콜, 코카미도프로필피지-다이모늄클로라이드포스페이트, 시트릭애씨드, 소듐시트레이트, 다이소듐이디티에이, 유칼립투스잎오일, 라임전초오일, 구주소나무잎오일, 오렌지껍질오일, 베르가모트오일, 레몬껍질오일, 시트랄, 리모넨, 리날룰"
듀이트리 픽앤퀵 뜯어쓰는 클렌징 빅 패드,듀이트리,cleansing,cleansing,A000000236668,6,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000236668&dispCatNo=100000100100008&trackingCd=Cat100000100100008_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%8B%B0%EC%8A%88/%ED%8C%A8%EB%93%9C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=6,"정제수, 폴리글리세릴-6카프릴레이트, 폴리글리세릴-10라우레이트, 1,2-헥산다이올, 하이드록시아세토페논, 알란토인, 카프릴릭/카프릭트라이글리세라이드, 에틸헥실글리세린, 다이소듐이디티에이, 로즈마리잎오일, 자작나무수액, 글루코 노락톤, 소듐시트레이트, 부틸렌글라이콜, 약모밀추출물, 글리세릴카프릴레이트, 소듐하이알루로네이트, 다이메틸실란올하이알루로네이트, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네 이트, 포타슘하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 소듐하이알루로네이트다이메틸실란올, 소듐아세틸레이티드하이알루로네이트"
식물나라 제주 탄산수 딥 클렌징티슈,식물나라,cleansing,cleansing,A000000170538,7,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000170538&dispCatNo=100000100100008&trackingCd=Cat100000100100008_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%8B%B0%EC%8A%88/%ED%8C%A8%EB%93%9C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=7,"정제수, 다이프로필렌글라이콜, 글리세린, 폴리글리세릴-10라우레이트, 하이드록시아세토페논, 에틸헥실글리세린, 폴리솔베이트20, 향료, 온천수(500ppm), 다이소듐이디티에이, 판테놀, 메틸프로판다이올, 1,2-헥산다이올, 소듐시트레이트"
셀리맥스 수정화장 패드,셀리맥스,cleansing,cleansing,A000000136713,8,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000136713&dispCatNo=100000100100008&trackingCd=Cat100000100100008_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%8B%B0%EC%8A%88/%ED%8C%A8%EB%93%9C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=8,"정제수, 다이프로필렌글라이콜, 빙하수, 1,2-헥산다이올, 부틸렌글라이콜, 피이지-7글리세릴코코에이트, 클로페네신, 피이지-60하이드로제네이티드캐스터오일, 스타아니스추출물, 황금추출물, 티트리잎오일, 알란토인, 병풀추출물, 다이소듐이디티에이, 소듐하이알루로네이트, 바이오사카라이드검-4, 시트릭애씨드, 나이아신아마이드, 칼슘판토테네이트, 소듐아스코빌포스페이트, 피리독신에이치씨엘, 토코페릴아세테이트, 리모넨"
클라뷰 리얼 비건 퀵 클렌징 패드,클라뷰,cleansing,cleansing,A000000160578,9,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000160578&dispCatNo=100000100100008&trackingCd=Cat100000100100008_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%8B%B0%EC%8A%88/%ED%8C%A8%EB%93%9C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=9,"정제수, 폴리글리세릴-4카프레이트, 1,2-헥산다이올, 글리세린, 다이프로필렌글라이콜 , 판테놀, 편백수, 약모밀추출물, 부틸렌글라이콜, 글루코노락톤, 에틸헥실글리세린, 하이드록시아세토페논"
케어존 닥터솔루션 클렌징 티슈,케어존,cleansing,cleansing,A000000006469,10,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000006469&dispCatNo=100000100100008&trackingCd=Cat100000100100008_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%8B%B0%EC%8A%88/%ED%8C%A8%EB%93%9C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=10,"정제수,디프로필렌글라이콜,피이지-7카프릴릭/카프릭글리세라이드,에탄올,글리세린,피이지-15글리세릴이소스테아레이트,글리세레스-26,세테아릴이소노나노에이트,세테아릴알코올,세테아레스-12,세테아레스-20,글리세릴스테아레이트,세틸팔미테이트,코세스-7,피피지-1-피이지-9라우릴글라이콜에텔,피이지-40하이드로제네이티드캐스터오일,코코-글루코사이드,글리세릴올리에이트,폴리메칠실세스퀴옥산 ,디메치콘,피이지-40스테아레이트,이소헥사데칸,세테아릴메치콘,스테아레스-2,스테아레스-21,체이스트트리추출물,레시틴,카프릴릭/카프릭트리글리세라이드,토코페롤,아스코빌테트라이소팔미테이트,사이클로덱스트린,트리소듐이디티에이,메칠파라벤,에칠파라벤,메칠이소치아졸리논,향료"
비페스타 클렌징티슈 세럼 모이스트,비페스타,cleansing,cleansing,A000000128591,11,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000128591&dispCatNo=100000100100008&trackingCd=Cat100000100100008_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%8B%B0%EC%8A%88/%ED%8C%A8%EB%93%9C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=11,"정제수, 에탄올, 글리세린, 피이지-7글리세릴코코에이트, 피이지-32, 피이지-6, 피이지-6카프릴릭/카프릭글리세라이즈, 페녹시에탄올, 메틸파라벤, 폴리글리세릴-3카프릴레이트, 폴리글리세릴-6다이카프레이트, 소듐시트레이트, 소듐스테아로일글루타메이트, 다이소듐이디티에이, 나이아신아마이드, 시트릭애씨드, 다이하이드록시프로필알지닌에이치씨엘, 하이드록시프로필트라이모늄하이알루로네이트"
바닐라코 클린잇제로 수딩 립&아이리무버 패드,바닐라코,cleansing,cleansing,A000000223461,12,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223461&dispCatNo=100000100100008&trackingCd=Cat100000100100008_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%8B%B0%EC%8A%88/%ED%8C%A8%EB%93%9C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=13,"정제수, 세틸에틸헥사노에이트, 사이클로펜타실록세인, 사이클로헥사실록세인, 메틸프로판다이올, 글리세린, 폴록사머184, 에틸헥실글리세린, 세틸피리디늄클로라이드, 카프릴릴글라이콜, 코카미도프로필피지-다이모늄클로라이드포스페이트, 포타슘코코일글리시네이트, 소듐코코일애플아미노산, 시트릭애씨드, 부틸렌글라이콜, 토코페릴아세테이트, 로즈힙열매오일, 온천수, 센티드제라늄꽃오일, 시트로넬올, 헥실렌글라이콜, 제라니올, 리날룰, 1,2-헥산다이올, 오렌지껍질오일, 비피다발효여과물, 테트라소듐글루타메이트다이아세테이트, 다마스크장미추출물, 리치추출물, 병풀추출물, 아세로라추출물, 밤부사 불가리스잎/줄기추출물, 루이보스추출물, 안젤리카뿌리추출물, 다마 스크장미꽃수"
포인트앤 비타 로즈 멀티 클렌징패드,포인트앤,cleansing,cleansing,A000000236995,13,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000236995&dispCatNo=100000100100008&trackingCd=Cat100000100100008_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%8B%B0%EC%8A%88/%ED%8C%A8%EB%93%9C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=14,"정제수, 메틸프로판다이올, 1,2-헥산다이올, 다이프로필렌글라이콜, 폴리글리세릴-10라우레이트, 프로판다이올, 부틸렌글라이콜, 글리세린, 하이드록시아세토페논, 폴리글리세릴-3코코에이트, 폴리글리세릴-4카프레이트, 폴리글리세릴-6카프릴레이트, 폴리글리세릴-6리시놀리에이트, 알란토인, 에틸헥실글리세린, 다이소듐이디티에이, 소듐하이알루로네이트, 시트릭애씨드, 소듐시트레이트, 아스코빅애씨드(1,000ppb), 카프릴로일살리실릭애씨드, 나이아신아마이드(1,000ppb), 해바라기씨오일, 토코페롤(500ppb), 장미추출물(200ppb), 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 장미꽃수(10ppb), 소듐아세틸레이티드하이알루로네이트, 하이알루로닉애씨드, 장미꽃오일(1ppb), 소듐하이알루로네이트크로스폴리머, 포타슘하이알루로네이트, 향료, 헥실신남알, 리모넨, 시트로넬올, 리날룰, 제라니올"
나이팅게일 데일리더마 클렌징패드 마일드,나이팅게일,cleansing,cleansing,A000000102967,14,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000102967&dispCatNo=100000100100008&trackingCd=Cat100000100100008_MID&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%ED%8B%B0%EC%8A%88/%ED%8C%A8%EB%93%9C_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=15,"정제수,디프로필렌글라이콜,올리브오일피이지-7에스터,피이지-6카프릴릭/카프릭글리세라이드,1,2-헥산디올,소듐하이알루로네이트,사카라이드아이소머레이트,라벤더추출물,클라리추출물 ,히아신스추출물,캐모마일꽃/잎추출물,보리지추출물,바이오사카라이드검-4,수레국화꽃추출물,자몽껍질오일,부틸렌글라이콜,에칠헥실글리세린,하이드록시아세토페논,디소듐이디티에이 ,소듐시트레이트 ,시트릭애씨드"
